Temps;PT100_1CH1;PT100_2CH1;PT100_3CH1;PT100_4CH1;SetpointCH1;StartCH1;StandbyCH1;HeaterCH1;Aero_fan_on_CH1;Valve_CH1_open%;Pinch_CH1;Air_CH1;M111_speed;M112_speed;M113_speed;Oxygen_CH1;Cold1_voltage;Door1;PT100_1CH2;PT100_2CH2;PT100_3CH2;PT100_4CH2;SetpointCH2;StartCH2;StandbyCH2;HeaterCH2;Aero_fan_on_CH2;Valve_CH2_open%;Pinch_CH2;Air_CH2;M121_speed;M122_speed;M123_speed;Oxygen_CH2;Cold2_voltage;Door2;PT100_1CH3;PT100_2CH3;PT100_3CH3;PT100_4CH3;SetpointCH3;StartCH3;StandbyCH3;HeaterCH3;Aero_fan_on_CH3;Valve_CH3_open%;Pinch_CH3;Air_CH3;M131_speed;M132_speed;M133_speed;Oxygen_CH3;Cold3_voltage;Door3;SV_110;Systempressure;Outside_T;Vessel_Level;DoorClosed;Running_hours;Running_minutes;Trip_hours;Trip_minutes;Boiler_on;Lin_voltage;Truck_voltage;Bat_separator;Alarm_list2020/10/22 13:15:14;24,8;24,3;24,8;25,2;-23;1;0;0;0;100;0;0;860;895;0;20,5;24,6;0;25,2;24,5;25,3;25,4;-23;1;0;0;0;100;0;0;875;0;0;20,7;24,7;0;24,8;24,4;24,3;24,7;-23;1;0;0;0;100;0;0;845;900;0;20,8;24,4;0;0;0;2000,0;0;1;3;5;0;0;0;24,7;00,0;0;0
2020/10/22 13:46:44;13,3;11,9;6,2;0,2;-23;1;0;0;0;70;0;0;1360;1440;0;20,5;23,9;0;13,7;11,1;8,4;7,5;-23;1;0;0;0;40;0;0;1395;0;0;20,8;24,0;0;13,7;11,2;6,1;2,7;-23;1;0;0;0;70;0;0;1335;1455;0;20,9;23,8;0;1;2994;2000,0;0;1;3;36;0;31;0;24,1;00,0;0;0
2020/10/22 13:47:14;13,1;11,8;6,2;0,0;-23;1;0;0;0;70;0;0;1355;1430;0;20,5;24,0;0;13,6;11,0;8,3;7,4;-23;1;0;0;0;40;0;0;1395;0;0;20,8;24,1;0;13,6;11,3;5,9;2,6;-23;1;0;0;0;70;0;0;1340;1455;0;20,8;23,5;0;1;2996;2000,0;0;1;3;36;0;32;0;24,1;00,0;0;0
2020/10/22 13:47:44;13,1;11,7;5,8;-0,2;-23;1;0;0;0;70;0;0;1360;1430;0;20,5;23,9;0;13,5;10,9;8,3;7,2;-23;1;0;0;0;40;0;0;1395;0;0;20,8;24,1;0;13,3;11,2;5,5;2,3;-23;1;0;0;0;70;0;0;1335;1455;0;20,9;23,7;0;1;2994;2000,0;0;1;3;37;0;32;0;24,2;00,0;0;0
2020/10/22 13:48:14;12,9;11,3;6,0;-0,3;-23;1;0;0;0;70;0;0;1355;1425;0;20,5;23,9;0;13,2;10,7;8,1;7,0;-23;1;0;0;0;40;0;0;1395;0;0;20,8;24,1;0;13,2;11,1;5,4;2,0;-23;1;0;0;0;70;0;0;1335;1450;0;20,8;23,8;0;1;2990;2000,0;0;1;3;37;0;33;0;24,1;00,0;0;0
2020/10/22 13:48:44;12,6;11,2;5,4;-0,5;-23;1;0;0;0;70;0;0;1355;1420;0;20,5;24,1;0;13,2;10,7;7,8;7,0;-23;1;0;0;0;40;0;0;1395;0;0;20,8;24,1;0;12,9;10,8;5,2;1,8;-23;1;0;0;0;70;0;0;1335;1450;0;20,9;23,8;0;1;2986;2000,0;0;1;3;38;0;33;0;24,1;00,0;0;0
2020/10/22 13:49:14;12,6;11,1;5,3;-0,8;-23;1;0;0;0;70;0;0;1360;1425;0;20,5;23,9;0;13,0;10,4;7,7;6,8;-23;1;0;0;0;40;0;0;1400;0;0;20,8;24,0;0;12,9;10,6;4,9;1,5;-23;1;0;0;0;70;0;0;1340;1460;0;20,9;23,6;0;1;2994;2000,0;0;1;3;38;0;34;0;24,1;00,0;0;0
2020/10/22 13:49:44;12,4;10,8;5,2;-1,1;-23;1;0;0;0;70;0;0;1360;1435;0;20,5;24,0;0;12,6;10,1;7,5;6,5;-23;1;0;0;0;40;0;0;1395;0;0;20,8;24,0;0;12,6;10,4;4,8;1,3;-23;1;0;0;0;70;0;0;1335;1455;0;20,9;23,7;0;1;2990;2000,0;0;1;3;39;0;34;0;24,1;00,0;0;0
2020/10/22 13:50:14;12,2;10,7;5,0;-1,2;-23;1;0;0;0;70;0;0;1360;1420;0;20,5;23,9;0;12,4;10,0;7,3;6,3;-23;1;0;0;0;40;0;0;1395;0;0;20,8;24,0;0;12,2;10,4;4,7;1,2;-23;1;0;0;0;70;0;0;1335;1445;0;20,8;23,8;0;1;2996;2000,0;0;1;3;39;0;35;0;24,1;00,0;0;0
2020/10/22 13:50:44;12,2;10,6;4,9;-1,5;-23;1;0;0;0;70;0;0;1360;1425;0;20,5;23,8;0;12,3;9,7;7,2;6,1;-23;1;0;0;0;40;0;0;1395;0;0;20,8;24,1;0;12,5;10,2;4,5;1,0;-23;1;0;0;0;70;0;0;1340;1450;0;20,9;23,6;0;1;2986;2000,0;0;1;3;40;0;35;0;24,2;00,0;0;0
2020/10/22 13:51:14;12,0;10,4;4,8;-1,6;-23;1;0;0;0;70;0;0;1365;1420;0;20,5;24,0;0;12,2;9,5;6,8;5,9;-23;1;0;0;0;40;0;0;1400;0;0;20,8;24,0;0;12,4;10,0;4,4;0,7;-23;1;0;0;0;70;0;0;1335;1440;0;20,9;23,6;0;1;2996;2000,0;0;1;3;40;0;36;0;24,1;00,0;0;0
2020/10/22 13:51:44;11,8;10,3;4,5;-1,8;-23;1;0;0;0;70;0;0;1360;1420;0;20,5;23,9;0;11,9;9,6;6,8;5,8;-23;1;0;0;0;40;0;0;1395;0;0;20,8;24,0;0;12,0;9,7;4,1;0,4;-23;1;0;0;0;70;0;0;1340;1440;0;20,9;23,8;0;1;2994;2000,0;0;1;3;41;0;36;0;24,0;00,0;0;0
2020/10/22 13:52:14;11,7;10,1;4,3;-2,1;-23;1;0;0;0;70;0;0;1360;1420;0;20,5;24,0;0;11,7;9,3;6,6;5,6;-23;1;0;0;0;40;0;0;1400;0;0;20,8;24,1;0;12,0;9,7;4,1;0,3;-23;1;0;0;0;70;0;0;1340;1445;0;20,9;23,7;0;1;2986;2000,0;0;1;3;41;0;37;0;24,1;00,0;0;0
2020/10/22 13:52:44;11,7;10,0;4,2;-2,3;-23;1;0;0;0;70;0;0;1355;1420;0;20,5;23,9;0;11,8;9,3;6,4;5,5;-23;1;0;0;0;40;0;0;1400;0;0;20,8;24,1;0;11,8;9,3;3,7;0,0;-23;1;0;0;0;70;0;0;1335;1435;0;20,8;23,7;0;1;2986;2000,0;0;1;3;42;0;37;0;24,1;00,0;0;0
2020/10/22 13:53:14;11,3;9,8;4,1;-2,6;-23;1;0;0;0;70;0;0;1355;1415;0;20,5;23,9;0;11,7;9,0;6,2;5,3;-23;1;0;0;0;40;0;0;1395;0;0;20,8;24,1;0;11,7;9,3;3,5;-0,1;-23;1;0;0;0;70;0;0;1340;1440;0;20,8;23,7;0;1;2986;2000,0;0;1;3;42;0;38;0;24,1;00,0;0;0
2020/10/22 13:53:44;11,2;9,6;3,9;-2,8;-23;1;0;0;0;70;0;0;1355;1420;0;20,5;24,0;0;11,4;8,8;6,1;5,3;-23;1;0;0;0;40;0;0;1395;0;0;20,8;24,0;0;11,7;9,2;3,4;-0,3;-23;1;0;0;0;70;0;0;1335;1440;0;20,8;23,5;0;1;2983;2000,0;0;1;3;43;0;38;0;24,1;00,0;0;0
2020/10/22 13:54:14;11,0;9,5;3,8;-2,8;-23;1;0;0;0;70;0;0;1360;1420;0;20,5;23,8;0;11,2;8,7;6,0;5,1;-23;1;0;0;0;40;0;0;1400;0;0;20,8;23,9;0;11,5;9,1;3,3;-0,6;-23;1;0;0;0;70;0;0;1340;1440;0;20,9;23,6;0;1;2975;2000,0;0;1;3;43;0;39;0;24,0;00,0;0;0
2020/10/22 13:54:44;10,9;9,3;3,7;-3,0;-23;1;0;0;0;70;0;0;1355;1415;0;20,5;23,9;0;11,0;8,6;5,8;4,8;-23;1;0;0;0;40;0;0;1395;0;0;20,8;24,0;0;11,1;8,8;2,9;-0,7;-23;1;0;0;0;70;0;0;1335;1440;0;20,9;23,8;0;1;2979;2000,0;0;1;3;44;0;39;0;24,1;00,0;0;0
2020/10/22 13:55:14;10,7;9,2;3,5;-3,2;-23;1;0;0;0;70;0;0;1355;1420;0;20,5;23,9;0;11,0;8,3;5,6;4,8;-23;1;0;0;0;40;0;0;1400;0;0;20,8;24,0;0;11,1;8,7;2,8;-0,9;-23;1;0;0;0;70;0;0;1335;1440;0;20,8;23,6;0;1;2992;2000,0;0;1;3;44;0;40;0;24,1;00,0;0;0
2020/10/22 13:55:44;10,5;9,1;3,3;-3,4;-23;1;0;0;0;70;0;0;1360;1420;0;20,5;24,0;0;11,0;8,3;5,6;4,7;-23;1;0;0;0;40;0;0;1400;0;0;20,8;24,0;0;10,8;8,6;2,8;-0,9;-23;1;0;0;0;70;0;0;1335;1440;0;20,9;23,7;0;1;2983;2000,0;0;1;3;45;0;40;0;24,0;00,0;0;0
2020/10/22 13:56:14;10,4;9,0;3,0;-3,4;-23;1;0;0;0;70;0;0;1360;1420;0;20,5;23,9;0;10,7;8,1;5,4;4,5;-23;1;0;0;0;40;0;0;1395;0;0;20,8;24,0;0;10,6;8,3;2,6;-1,2;-23;1;0;0;0;70;0;0;1335;1435;0;20,8;23,6;0;1;2973;2000,0;0;1;3;45;0;41;0;24,1;00,0;0;0
2020/10/22 13:56:44;10,4;8,8;3,0;-3,8;-23;1;0;0;0;70;0;0;1360;1420;0;20,5;23,8;0;10,4;7,9;5,3;4,3;-23;1;0;0;0;40;0;0;1390;0;0;20,8;24,1;0;10,4;8,2;2,4;-1,4;-23;1;0;0;0;70;0;0;1335;1440;0;20,9;23,6;0;1;2985;2000,0;0;1;3;46;0;41;0;24,0;00,0;0;0
2020/10/22 13:57:14;10,1;8,8;2,9;-3,9;-23;1;0;0;0;70;0;0;1350;1415;0;20,5;23,9;0;10,4;8,0;5,1;4,1;-23;1;0;0;0;40;0;0;1400;0;0;20,8;24,0;0;10,4;8,2;2,3;-1,6;-23;1;0;0;0;70;0;0;1335;1440;0;20,9;23,7;0;1;2981;2000,0;0;1;3;46;0;42;0;24,1;00,0;0;0
2020/10/22 13:57:44;9,9;8,6;2,7;-4,1;-23;1;0;0;0;70;0;0;1355;1420;0;20,5;23,9;0;10,1;7,6;4,8;3,9;-23;1;0;0;0;40;0;0;1395;0;0;20,8;24,0;0;10,4;7,8;2,1;-1,8;-23;1;0;0;0;70;0;0;1335;1440;0;20,9;23,7;0;1;2973;2000,0;0;1;3;47;0;42;0;24,1;00,0;0;0
2020/10/22 13:58:14;9,7;8,4;2,4;-4,3;-23;1;0;0;0;70;0;0;1360;1420;0;20,5;23,8;0;9,9;7,5;4,6;3,8;-23;1;0;0;0;40;0;0;1395;0;0;20,8;23,9;0;10,4;7,9;2,0;-1,9;-23;1;0;0;0;70;0;0;1330;1435;0;20,8;23,8;0;1;2977;2000,0;0;1;3;47;0;43;0;24,1;00,0;0;0
2020/10/22 13:58:44;9,7;8,2;2,3;-4,4;-23;1;0;0;0;70;0;0;1360;1420;0;20,5;23,8;0;10,0;7,3;4,6;3,8;-23;1;0;0;0;40;0;0;1400;0;0;20,8;24,0;0;10,1;7,6;1,9;-2,2;-23;1;0;0;0;70;0;0;1335;1440;0;20,8;23,7;0;1;2970;2000,0;0;1;3;48;0;43;0;24,1;00,0;0;0
2020/10/22 13:59:14;9,5;8,1;2,1;-4,6;-23;1;0;0;0;70;0;0;1355;1420;0;20,5;24,0;0;9,9;7,2;4,5;3,5;-23;1;0;0;0;40;0;0;1400;0;0;20,8;24,0;0;9,8;7,6;1,6;-2,4;-23;1;0;0;0;70;0;0;1335;1440;0;20,9;23,6;0;1;2973;2000,0;0;1;3;48;0;44;0;24,1;00,0;0;0
2020/10/22 13:59:44;9,4;7,8;2,0;-4,9;-23;1;0;0;0;70;0;0;1355;1420;0;20,5;23,9;0;9,6;7,1;4,3;3,5;-23;1;0;0;0;40;0;0;1395;0;0;20,8;23,9;0;9,8;7,4;1,6;-2,6;-23;1;0;0;0;70;0;0;1335;1440;0;20,8;23,6;0;1;2973;2000,0;0;1;3;49;0;44;0;24,1;00,0;0;0
2020/10/22 14:00:14;9,3;7,8;1,9;-5,1;-23;1;0;0;0;70;0;0;1355;1420;0;20,5;23,8;0;9,4;6,9;4,1;3,3;-23;1;0;0;0;40;0;0;1395;0;0;20,8;24,0;0;9,8;7,4;1,4;-2,6;-23;1;0;0;0;70;0;0;1340;1440;0;20,8;23,6;0;1;2973;2000,0;0;1;3;49;0;45;0;24,1;00,0;0;0
2020/10/22 14:00:44;9,1;7,6;1,8;-5,2;-23;1;0;0;0;70;0;0;1360;1420;0;20,5;23,9;0;9,3;6,7;4,0;3,1;-23;1;0;0;0;40;0;0;1395;0;0;20,8;24,0;0;9,4;7,2;1,1;-3,0;-23;1;0;0;0;70;0;0;1340;1440;0;20,8;23,5;0;1;2958;2000,0;0;1;3;50;0;45;0;24,0;00,0;0;0
2020/10/22 14:01:14;8,9;7,4;1,8;-5,3;-23;1;0;0;0;70;0;0;1355;1420;0;20,5;23,8;0;9,1;6,7;3,8;2,7;-23;1;0;0;0;40;0;0;1395;0;0;20,8;24,0;0;9,2;7,1;1,1;-3,1;-23;1;0;0;0;70;0;0;1340;1440;0;20,8;23,5;0;1;2968;2000,0;0;1;3;50;0;46;0;24,1;00,0;0;0
2020/10/22 14:01:44;8,9;7,4;1,6;-5,5;-23;1;0;0;0;70;0;0;1350;1415;0;20,5;24,0;0;9,0;6,3;3,7;2,7;-23;1;0;0;0;40;0;0;1390;0;0;20,8;24,0;0;9,2;6,9;0,9;-3,2;-23;1;0;0;0;70;0;0;1340;1440;0;20,8;23,7;0;1;2971;2000,0;0;1;3;51;0;46;0;24,1;00,0;0;0
2020/10/22 14:02:14;8,8;7,1;1,3;-5,6;-23;1;0;0;0;70;0;0;1355;1420;0;20,5;23,8;0;8,8;6,2;3,5;2,5;-23;1;0;0;0;40;0;0;1390;0;0;20,8;24,1;0;9,1;6,8;0,7;-3,4;-23;1;0;0;0;70;0;0;1330;1445;0;20,8;23,6;0;1;2981;2000,0;0;1;3;51;0;47;0;24,0;00,0;0;0
2020/10/22 14:02:44;8,4;7,1;1,1;-5,9;-23;1;0;0;0;70;0;0;1355;1420;0;20,5;23,9;0;8,7;6,0;3,3;2,4;-23;1;0;0;0;40;0;0;1395;0;0;20,8;24,0;0;9,2;6,6;0,6;-3,6;-23;1;0;0;0;70;0;0;1335;1440;0;20,8;23,8;0;1;2962;2000,0;0;1;3;52;0;47;0;24,1;00,0;0;0
2020/10/22 14:03:14;8,5;7,0;1,0;-6,0;-23;1;0;0;0;70;0;0;1355;1415;0;20,5;23,8;0;8,5;5,9;3,1;2,2;-23;1;0;0;0;40;0;0;1390;0;0;20,8;24,0;0;8,8;6,4;0,4;-3,7;-23;1;0;0;0;70;0;0;1335;1440;0;20,9;23,6;0;1;2962;2000,0;0;1;3;52;0;48;0;24,0;00,0;0;0
2020/10/22 14:03:44;8,3;6,9;0,8;-6,2;-23;1;0;0;0;70;0;0;1355;1415;0;20,5;23,9;0;8,4;5,7;3,1;2,2;-23;1;0;0;0;40;0;0;1395;0;0;20,7;24,1;0;8,7;6,2;0,3;-3,8;-23;1;0;0;0;70;0;0;1335;1435;0;20,8;23,5;0;1;2951;2000,0;0;1;3;53;0;48;0;24,1;00,0;0;0
2020/10/22 14:04:14;8,1;6,7;0,9;-6,4;-23;1;0;0;0;70;0;0;1355;1415;0;20,5;23,9;0;8,1;5,6;2,9;1,9;-23;1;0;0;0;40;0;0;1395;0;0;20,8;23,9;0;8,6;6,2;0,1;-4,2;-23;1;0;0;0;70;0;0;1340;1440;0;20,8;23,7;0;1;2968;2000,0;0;1;3;53;0;49;0;24,0;00,0;0;0
2020/10/22 14:04:44;8,2;6,6;0,9;-6,6;-23;1;0;0;0;70;0;0;1355;1420;0;20,5;23,8;0;7,9;5,3;2,8;1,7;-23;1;0;0;0;40;0;0;1395;0;0;20,8;24,1;0;8,5;5,9;0,0;-4,4;-23;1;0;0;0;70;0;0;1335;1440;0;20,8;23,5;0;1;2960;2000,0;0;1;3;54;0;49;0;24,1;00,0;0;0
2020/10/22 14:05:14;7,9;6,6;0,3;-6,7;-23;1;0;0;0;70;0;0;1360;1420;0;20,5;23,9;0;7,8;5,2;2,6;1,6;-23;1;0;0;0;40;0;0;1395;0;0;20,8;24,0;0;8,1;5,7;-0,4;-4,6;-23;1;0;0;0;70;0;0;1335;1440;0;20,8;23,6;0;1;2971;2000,0;0;1;3;54;0;50;0;24,0;00,0;0;0
2020/10/22 14:05:44;7,9;6,3;0,3;-6,9;-23;1;0;0;0;70;0;0;1355;1420;0;20,5;23,9;0;7,7;5,1;2,5;1,5;-23;1;0;0;0;40;0;0;1395;0;0;20,8;23,9;0;8,2;5,8;-0,3;-4,5;-23;1;0;0;0;70;0;0;1330;1435;0;20,8;23,8;0;1;2953;2000,0;0;1;3;55;0;50;0;24,1;00,0;0;0
2020/10/22 14:06:14;7,6;5,9;0,4;-6,8;-23;1;0;0;0;70;0;0;1355;1415;0;20,5;23,8;0;7,6;5,0;2,2;1,4;-23;1;0;0;0;40;0;0;1395;0;0;20,8;24,0;0;7,8;5,5;-0,5;-4,7;-23;1;0;0;0;70;0;0;1330;1440;0;20,9;23,8;0;1;2971;2000,0;0;1;3;55;0;51;0;24,0;00,0;0;0
2020/10/22 14:06:44;7,5;5,9;0,0;-7,0;-23;1;0;0;0;70;0;0;1355;1420;0;20,5;23,8;0;7,5;4,9;2,2;1,4;-23;1;0;0;0;40;0;0;1395;0;0;20,8;24,0;0;7,9;5,3;-0,6;-4,7;-23;1;0;0;0;70;0;0;1340;1440;0;20,8;23,6;0;1;2953;2000,0;0;1;3;56;0;51;0;24,0;00,0;0;0
2020/10/22 14:07:14;7,4;5,9;0,2;-7,2;-23;1;0;0;0;70;0;0;1360;1415;0;20,5;23,9;0;7,4;4,7;2,1;1,1;-23;1;0;0;0;40;0;0;1390;0;0;20,8;24,0;0;7,7;5,4;-0,7;-5,0;-23;1;0;0;0;70;0;0;1335;1435;0;20,8;23,7;0;1;2956;2000,0;0;1;3;56;0;52;0;24,0;00,0;0;0
2020/10/22 14:07:44;7,3;5,9;-0,3;-7,3;-23;1;0;0;0;70;0;0;1355;1415;0;20,5;23,9;0;7,2;4,5;1,9;1,0;-23;1;0;0;0;40;0;0;1390;0;0;20,8;23,9;0;7,8;5,1;-0,8;-5,0;-23;1;0;0;0;70;0;0;1335;1435;0;20,9;23,6;0;1;2955;2000,0;0;1;3;57;0;52;0;24,0;00,0;0;0
2020/10/22 14:08:14;7,2;5,6;-0,4;-7,5;-23;1;0;0;0;70;0;0;1355;1415;0;20,5;23,8;0;7,2;4,4;1,7;0,9;-23;1;0;0;0;40;0;0;1390;0;0;20,8;23,9;0;7,6;5,1;-1,0;-5,3;-23;1;0;0;0;70;0;0;1335;1440;0;20,9;23,6;0;1;2960;2000,0;0;1;3;57;0;53;0;24,0;00,0;0;0
2020/10/22 14:08:44;6,9;5,5;-0,4;-7,7;-23;1;0;0;0;70;0;0;1355;1420;0;20,5;23,9;0;6,8;4,2;1,7;0,7;-23;1;0;0;0;40;0;0;1390;0;0;20,8;23,9;0;7,3;4,7;-1,0;-5,4;-23;1;0;0;0;70;0;0;1335;1440;0;20,8;23,5;0;1;2953;2000,0;0;1;3;58;0;53;0;24,0;00,0;0;0
2020/10/22 14:09:14;6,7;5,2;-0,7;-7,8;-23;1;0;0;0;70;0;0;1355;1415;0;20,5;23,8;0;6,7;4,3;1,4;0,7;-23;1;0;0;0;40;0;0;1385;0;0;20,7;24,0;0;7,2;4,6;-1,2;-5,6;-23;1;0;0;0;70;0;0;1335;1445;0;20,8;23,5;0;1;2951;2000,0;0;1;3;58;0;54;0;24,0;00,0;0;0
2020/10/22 14:09:44;6,5;5,2;-0,7;-8,0;-23;1;0;0;0;70;0;0;1350;1420;0;20,5;23,8;0;6,5;4,2;1,3;0,5;-23;1;0;0;0;40;0;0;1380;0;0;20,8;24,0;0;7,0;4,6;-1,4;-5,7;-23;1;0;0;0;70;0;0;1335;1440;0;20,8;23,7;0;1;2943;2000,0;0;1;3;59;0;54;0;24,0;00,0;0;0
2020/10/22 14:10:14;6,6;5,0;-0,8;-8,1;-23;1;0;0;0;70;0;0;1355;1420;0;20,5;23,9;0;6,6;4,0;1,2;0,4;-23;1;0;0;0;40;0;0;1385;0;0;20,8;23,9;0;6,9;4,5;-1,5;-6,0;-23;1;0;0;0;70;0;0;1335;1440;0;20,8;23,6;0;1;2951;2000,0;0;1;3;59;0;55;0;24,0;00,0;0;0
2020/10/22 14:10:44;6,5;4,7;-0,9;-8,2;-23;1;0;0;0;70;0;0;1350;1415;0;20,5;23,8;0;6,3;3,9;1,1;0,2;-23;1;0;0;0;40;0;0;1380;0;0;20,8;23,9;0;6,7;4,3;-1,6;-6,1;-23;1;0;0;0;70;0;0;1330;1440;0;20,9;23,7;0;1;2947;2000,0;0;1;4;0;0;55;0;24,1;00,0;0;0
2020/10/22 14:11:14;6,3;5,0;-1,1;-8,5;-23;1;0;0;0;70;0;0;1350;1420;0;20,5;24,0;0;6,2;3,5;0,9;0,0;-23;1;0;0;0;40;0;0;1380;0;0;20,8;24,0;0;6,7;4,2;-1,8;-6,2;-23;1;0;0;0;70;0;0;1335;1435;0;20,8;23,5;0;1;2940;2000,0;0;1;4;0;0;56;0;24,0;00,0;0;0
2020/10/22 14:11:44;6,2;4,7;-1,0;-8,6;-23;1;0;0;0;70;0;0;1355;1420;0;20,5;23,9;0;6,2;3,5;0,9;0,1;-23;1;0;0;0;40;0;0;1380;0;0;20,8;24,0;0;6,5;3,9;-2,0;-6,5;-23;1;0;0;0;70;0;0;1330;1445;0;20,8;23,7;0;1;2940;2000,0;0;1;4;1;0;56;0;24,0;00,0;0;0
2020/10/22 14:12:14;6,1;4,6;-1,1;-8,7;-23;1;0;0;0;70;0;0;1355;1415;0;20,5;23,8;0;6,0;3,4;0,8;-0,1;-23;1;0;0;0;40;0;0;1385;0;0;20,8;23,9;0;6,3;3,7;-2,3;-6,6;-23;1;0;0;0;70;0;0;1330;1435;0;20,8;23,7;0;1;2940;2000,0;0;1;4;1;0;57;0;24,0;00,0;0;0
2020/10/22 14:12:44;6,0;4,3;-1,3;-8,8;-23;1;0;0;0;70;0;0;1340;1420;0;20,5;23,8;0;5,9;3,2;0,5;-0,3;-23;1;0;0;0;40;0;0;1380;0;0;20,8;23,9;0;6,3;3,6;-2,4;-6,7;-23;1;0;0;0;70;0;0;1335;1435;0;20,8;23,6;0;1;2940;2000,0;0;1;4;2;0;57;0;24,1;00,0;0;0
2020/10/22 14:13:14;5,7;4,3;-1,5;-9,1;-23;1;0;0;0;70;0;0;1345;1415;0;20,5;23,8;0;5,8;3,1;0,4;-0,3;-23;1;0;0;0;40;0;0;1380;0;0;20,8;23,9;0;6,2;3,5;-2,3;-7,0;-23;1;0;0;0;70;0;0;1335;1440;0;20,8;23,6;0;1;2953;2000,0;0;1;4;2;0;58;0;24,0;00,0;0;0
2020/10/22 14:13:44;5,5;4,2;-1,5;-9,2;-23;1;0;0;0;70;0;0;1355;1420;0;20,5;23,9;0;5,6;2,9;0,3;-0,4;-23;1;0;0;0;40;0;0;1380;0;0;20,8;23,9;0;5,9;3,4;-2,5;-7,0;-23;1;0;0;0;70;0;0;1330;1440;0;20,8;23,7;0;1;2940;2000,0;0;1;4;3;0;58;0;24,0;00,0;0;0
2020/10/22 14:14:14;5,4;4,2;-1,7;-9,3;-23;1;0;0;0;70;0;0;1355;1415;0;20,5;23,9;0;5,3;2,8;0,1;-0,6;-23;1;0;0;0;40;0;0;1380;0;0;20,8;23,9;0;5,7;3,3;-2,7;-7,1;-23;1;0;0;0;70;0;0;1330;1440;0;20,8;23,7;0;1;2949;2000,0;0;1;4;3;0;59;0;23,9;00,0;0;0
2020/10/22 14:14:44;5,3;3,9;-2,0;-9,4;-23;1;0;0;0;70;0;0;1355;1420;0;20,5;23,8;0;5,3;2,6;0,0;-0,8;-23;1;0;0;0;40;0;0;1380;0;0;20,8;24,0;0;5,6;3,1;-3,0;-7,4;-23;1;0;0;0;70;0;0;1330;1435;0;20,9;23,5;0;1;2932;2000,0;0;1;4;4;0;59;0;24,0;00,0;0;0
2020/10/22 14:15:14;5,4;3,7;-2,0;-9,6;-23;1;0;0;0;70;0;0;1355;1420;0;20,5;23,8;0;5,1;2,6;-0,1;-0,9;-23;1;0;0;0;40;0;0;1380;0;0;20,8;23,9;0;5,5;3,1;-2,8;-7,4;-23;1;0;0;0;70;0;0;1335;1440;0;20,9;23,6;0;1;2945;2000,0;0;1;4;4;1;0;0;24,0;00,0;0;0
2020/10/22 14:15:44;5,2;3,7;-2,1;-9,6;-23;1;0;0;0;70;0;0;1350;1415;0;20,5;23,8;0;5,0;2,3;-0,2;-1,2;-23;1;0;0;0;40;0;0;1375;0;0;20,7;24,0;0;5,2;2,9;-3,0;-7,6;-23;1;0;0;0;70;0;0;1325;1440;0;20,8;23,7;0;1;2938;2000,0;0;1;4;5;1;0;0;24,0;00,0;0;0
2020/10/22 14:16:14;5,0;3,5;-2,1;-9,8;-23;1;0;0;0;70;0;0;1355;1415;0;20,5;23,8;0;4,8;2,2;-0,3;-1,4;-23;1;0;0;0;40;0;0;1385;0;0;20,8;24,0;0;5,2;2,6;-3,2;-7,8;-23;1;0;0;0;70;0;0;1320;1440;0;20,8;23,7;0;1;2921;2000,0;0;1;4;5;1;1;0;24,0;00,0;0;0
2020/10/22 14:16:44;4,9;3,4;-2,4;-9,8;-23;1;0;0;0;70;0;0;1350;1420;0;20,5;23,8;0;4,7;2,1;-0,5;-1,4;-23;1;0;0;0;40;0;0;1380;0;0;20,8;24,0;0;4,9;2,6;-3,3;-7,8;-23;1;0;0;0;70;0;0;1320;1435;0;20,8;23,7;0;1;2932;2000,0;0;1;4;6;1;1;0;24,0;00,0;0;0
2020/10/22 14:17:14;4,7;3,3;-2,5;-10,0;-23;1;0;0;0;70;0;0;1345;1420;0;20,5;23,7;0;4,6;2,1;-0,5;-1,4;-23;1;0;0;0;40;0;0;1380;0;0;20,8;24,0;0;5,0;2,5;-3,3;-8,0;-23;1;0;0;0;70;0;0;1315;1440;0;20,8;23,4;0;1;2932;2000,0;0;1;4;6;1;2;0;24,0;00,0;0;0
2020/10/22 14:17:44;4,5;3,0;-2,6;-10,2;-23;1;0;0;0;70;0;0;1335;1415;0;20,5;23,8;0;4,3;2,0;-0,7;-1,6;-23;1;0;0;0;40;0;0;1385;0;0;20,8;23,9;0;4,8;2,4;-3,6;-8,2;-23;1;0;0;0;70;0;0;1315;1440;0;20,8;23,7;0;1;2934;2000,0;0;1;4;7;1;2;0;23,9;00,0;0;0
2020/10/22 14:18:14;4,4;3,0;-2,8;-10,4;-23;1;0;0;0;70;0;0;1340;1415;0;20,5;23,9;0;4,3;1,7;-0,9;-1,7;-23;1;0;0;0;40;0;0;1380;0;0;20,8;23,9;0;4,5;2,2;-3,8;-8,4;-23;1;0;0;0;70;0;0;1325;1445;0;20,8;23,6;0;1;2926;2000,0;0;1;4;7;1;3;0;23,9;00,0;0;0
2020/10/22 14:18:44;4,3;2,8;-2,7;-10,6;-23;1;0;0;0;70;0;0;1345;1420;0;20,5;23,9;0;4,2;1,7;-1,0;-1,8;-23;1;0;0;0;40;0;0;1375;0;0;20,8;23,9;0;4,8;2,2;-3,8;-8,4;-23;1;0;0;0;70;0;0;1320;1440;0;20,8;23,4;0;1;2940;2000,0;0;1;4;8;1;3;0;24,0;00,0;0;0
